Date,Aggregated_Daily_Score,Aggregated_General_Sentiment,Long_Term_Trend,Aggregated_Daily_Score_5,Aggregated_Sentiment_5,Signal_5,Aggregated_Daily_Score_15,Aggregated_Sentiment_15,Signal_15,Aggregated_Daily_Score_30,Aggregated_Sentiment_30,Signal_30,Aggregated_Daily_Score_100,Aggregated_Sentiment_100,Signal_100
2014-06-03,0.45242828741834695,положительный,1,1.0,положительный,1,0.5328083989501313,положительный,1,0.5425634436235145,положительный,1,0.5643927806668707,положительный,1
2014-06-04,0.007100255609201911,нейтральный,0,0.328767123287671,положительный,1,0.12260397830018066,нейтральный,0,0.03886925795053009,нейтральный,0,0.08473539308657085,нейтральный,0
2014-06-05,0.13888099971598966,нейтральный,0,0.5273972602739725,положительный,1,0.29041591320072313,нейтральный,0,0.18792161901702542,нейтральный,0,0.22667482410523077,нейтральный,0
2014-06-06,0.492757739278614,положительный,1,1.0,положительный,1,0.8615622583139986,положительный,1,0.5881786058464504,положительный,1,0.6078311410217194,положительный,1
2014-06-07,-0.852882703777336,отрицательный,-1,-1.0,отрицательный,-1,-0.9706109822119103,отрицательный,-1,-0.9338258914230646,отрицательный,-1,-0.841541755888651,отрицательный,-1
2014-06-08,-0.8756035217267821,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9595245743655638,отрицательный,-1,-0.8660140715815234,отрицательный,-1
2014-06-09,0.010508378301618881,нейтральный,0,0.2951432129514322,нейтральный,0,0.20556414219474517,нейтральный,0,0.04272406039190502,нейтральный,0,0.08840624044050172,нейтральный,0
2014-06-10,0.375745526838966,положительный,1,0.8289746782897469,положительный,1,0.8289746782897469,положительный,1,0.45583038869257964,положительный,1,0.4817987152034262,положительный,1
2014-06-11,-0.2877023572848624,нейтральный,0,-0.060372219700408625,нейтральный,0,-0.14072229140722292,нейтральный,0,-0.2945711532283971,нейтральный,0,-0.23279290302844902,нейтральный,0
2014-06-12,-0.5773927861403011,отрицательный,-1,-0.5233772128915116,отрицательный,-1,-0.564134495641345,отрицательный,-1,-0.6222293607452618,отрицательный,-1,-0.5448149281125727,отрицательный,-1
2014-06-13,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1
2014-06-14,-0.8435470206156452,отрицательный,-1,-0.7731367731367731,отрицательный,-1,-0.790785498489426,отрицательный,-1,-0.8315597446032229,отрицательный,-1,-0.8315597446032229,отрицательный,-1
2014-06-15,-0.8282970912171703,отрицательный,-1,-0.5227629513343799,отрицательный,-1,-0.770392749244713,отрицательный,-1,-0.8151413803587717,отрицательный,-1,-0.8151413803587717,отрицательный,-1
2014-06-16,-0.1510872634848911,нейтральный,0,1.0,положительный,1,0.13519637462235656,нейтральный,0,-0.08604439039221645,нейтральный,0,-0.08604439039221645,нейтральный,0
2014-06-17,-0.2792996328720698,нейтральный,0,0.6979374584165003,положительный,1,-0.03625377643504524,нейтральный,0,-0.2240802675585284,нейтральный,0,-0.2240802675585284,нейтральный,0
2014-06-18,0.05450437729454971,нейтральный,0,1.0,положительный,1,0.41012084592145026,положительный,1,0.13529948312557027,нейтральный,0,0.13529948312557027,нейтральный,0
2014-06-19,0.1556057610844397,нейтральный,0,1.0,положительный,1,0.5453172205438066,положительный,1,0.36127744510978044,положительный,1,0.2441471571906355,нейтральный,0
2014-06-20,-0.18497599548150234,нейтральный,0,-0.5662337662337662,отрицательный,-1,0.08987915407854974,нейтральный,0,-0.03992015968063878,нейтральный,0,-0.12252964426877477,нейтральный,0
2014-06-21,-0.7876306128212369,отрицательный,-1,-1.0,отрицательный,-1,-0.6920556920556922,отрицательный,-1,-0.7339936328263177,отрицательный,-1,-0.7713590757069018,отрицательный,-1
2014-06-22,-0.8785653770121434,отрицательный,-1,-1.0,отрицательный,-1,-0.823914823914824,отрицательный,-1,-0.8478952953661125,отрицательный,-1,-0.8692611736089997,отрицательный,-1
2014-06-23,0.3815306410618471,положительный,1,1.0,положительный,1,1.0,положительный,1,0.7304563141139018,положительный,1,0.487382183034357,положительный,1
2014-06-24,0.2098277322790174,нейтральный,0,0.7274764679515913,положительный,1,0.751430907604252,положительный,1,0.5153873363990098,положительный,1,0.3025235633931287,положительный,1
2014-06-25,-0.46851171985314877,отрицательный,-1,-0.3491707754370237,отрицательный,-1,-0.2305805396565822,нейтральный,0,-0.2892749244712991,нейтральный,0,-0.42778960170264513,отрицательный,-1
2014-06-26,0.13244846088675533,нейтральный,0,0.604661586732407,положительный,1,0.6394112837285364,положительный,1,0.5143504531722054,положительный,1,0.219215567041654,нейтральный,0
2014-06-27,0.20079073707992112,нейтральный,0,0.5747508305647842,положительный,1,0.7383483237939494,положительный,1,0.6057401812688823,положительный,1,0.2927941623593797,нейтральный,0
2014-06-28,-0.8390285230160971,отрицательный,-1,-1.0,отрицательный,-1,-0.9372478709099059,отрицательный,-1,-0.7847432024169184,отрицательный,-1,-0.8266950440863484,отрицательный,-1
2014-06-29,-0.8616210110138378,отрицательный,-1,-1.0,отрицательный,-1,-0.9731062303899597,отрицательный,-1,-0.8149546827794562,отрицательный,-1,-0.8510185466707205,отрицательный,-1
2014-06-30,-0.1251059022874892,нейтральный,0,0.3864965443912811,положительный,1,0.195876288659794,нейтральный,0,0.1699395770392751,нейтральный,0,-0.05807236242018843,нейтральный,0
2014-07-01,-0.10816153628918379,нейтральный,0,0.4183944710260499,положительный,1,0.2227700582698342,нейтральный,0,0.19259818731117817,нейтральный,0,-0.03982973548190949,нейтральный,0
2014-07-02,0.3431234114656878,положительный,1,1.0,положительный,1,0.9390407888839085,положительный,1,0.7960725075528701,положительный,1,0.4460322286409244,положительный,1
2014-07-03,0.3962157582603787,положительный,1,1.0,положительный,1,1.0,положительный,1,0.8670694864048341,положительный,1,0.503192459714199,положительный,1
2014-07-04,-0.40355831685964416,отрицательный,-1,-1.0,отрицательный,-1,-0.2547629596809925,нейтральный,0,-0.2024169184290031,нейтральный,0,-0.35785953177257535,отрицательный,-1
2014-07-05,-0.9045467382095453,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.872356495468278,отрицательный,-1,-0.8972332015810277,отрицательный,-1
2014-07-06,-0.9045467382095453,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.8632686084142395,отрицательный,-1,-0.8972332015810277,отрицательный,-1
2014-07-07,-0.17763343688223665,нейтральный,0,0.11767260095527554,нейтральный,0,0.11767260095527554,нейтральный,0,0.1779935275080904,нейтральный,0,-0.11462450592885387,нейтральный,0
2014-07-08,-0.10251341428974858,нейтральный,0,1.0,положительный,1,0.23317412071211452,нейтральный,0,0.28559870550161803,нейтральный,0,-0.033748859835816325,нейтральный,0
2014-07-09,0.015532335498446903,нейтральный,0,1.0,положительный,1,0.4146765089014328,положительный,1,0.4546925566343041,положительный,1,0.09334144116752818,нейтральный,0
2014-07-10,0.16577238068342282,нейтральный,0,1.0,положительный,1,0.6456795484151105,положительный,1,0.6699029126213591,положительный,1,0.25509273335360283,нейтральный,0
2014-07-11,-0.31431798926856813,отрицательный,-1,-1.0,отрицательный,-1,-0.09248805905340873,нейтральный,0,-0.017799352750809128,нейтральный,0,-0.2617816965643053,нейтральный,0
2014-07-12,-0.8746116916125388,отрицательный,-1,-1.0,отрицательный,-1,-0.9539730785931394,отрицательный,-1,-0.8203883495145631,отрицательный,-1,-0.8650045606567346,отрицательный,-1
2014-07-13,-0.8576673256142333,отрицательный,-1,-0.9674267100977199,отрицательный,-1,-0.9279201042118975,отрицательный,-1,-0.9279201042118975,отрицательный,-1,-0.8467619337184554,отрицательный,-1
2014-07-14,0.1042078508895794,нейтральный,0,0.8816503800217155,положительный,1,0.5510204081632653,положительный,1,0.5510204081632653,положительный,1,0.18881118881118875,нейтральный,0
2014-07-15,-0.14882801468511708,нейтральный,0,0.4829774956722448,положительный,1,0.16196265740338678,нейтральный,0,0.16196265740338678,нейтральный,0,-0.08361204013377921,нейтральный,0
2014-07-16,-0.09460604349053925,нейтральный,0,0.5937680323139067,положительный,1,0.24533217542336083,нейтральный,0,0.24533217542336083,нейтральный,0,-0.025235633931286028,нейтральный,0
2014-07-17,-0.4803727760519627,отрицательный,-1,-0.21550205519671173,нейтральный,0,-0.34780720798957887,отрицательный,-1,-0.34780720798957887,отрицательный,-1,-0.44055944055944063,отрицательный,-1
